user_date,activity_ activity inference,activity_user_x,audio_ audio inference,audio_user_y,conversation_duration(sec),conversation_user,dark_duration(sec),dark_user,phonecharge_duration(sec),phonecharge_user,phonelock_duration(sec),phonelock_user
u04_2013-05-21,812,u04,26894,u04,22408,u04,53980,u04,25303,u04,25292,u04
u04_2013-05-22,698,u04,24752,u04,15939,u04,,,,,,
u04_2013-05-23,0,u04,890,u04,807,u04,,,,,,
u05_2013-03-27,906,u05,37433,u05,27290,u05,87073,u05,,,98719,u05
u05_2013-03-28,1639,u05,22810,u05,17085,u05,9695,u05,33123,u05,18033,u05
u05_2013-03-29,1087,u05,46365,u05,37142,u05,22378,u05,4932,u05,29439,u05
u05_2013-03-30,3413,u05,35897,u05,18506,u05,73164,u05,34646,u05,109280,u05
u05_2013-03-31,1341,u05,24753,u05,22016,u05,57391,u05,35034,u05,80741,u05
u05_2013-04-01,1291,u05,31188,u05,25598,u05,14975,u05,32934,u05,74414,u05
u05_2013-04-02,435,u05,29840,u05,22916,u05,67029,u05,35746,u05,73146,u05
u05_2013-04-03,918,u05,39495,u05,29069,u05,40182,u05,3790,u05,47471,u05
u05_2013-04-04,834,u05,30559,u05,22072,u05,46245,u05,26914,u05,66559,u05
u05_2013-04-05,1993,u05,36081,u05,27849,u05,31002,u05,0,u05,24820,u05
u05_2013-04-06,3823,u05,31460,u05,23081,u05,70468,u05,38768,u05,82947,u05
u05_2013-04-07,1750,u05,22083,u05,21753,u05,51158,u05,0,u05,41943,u05
u05_2013-04-08,1807,u05,31804,u05,26062,u05,77852,u05,29299,u05,101166,u05
u05_2013-04-09,747,u05,13460,u05,4657,u05,59947,u05,66623,u05,73789,u05
u05_2013-04-10,964,u05,21491,u05,19957,u05,21828,u05,9101,u05,28726,u05
u05_2013-04-11,719,u05,17467,u05,13374,u05,34575,u05,48817,u05,43461,u05
u05_2013-04-12,366,u05,1055,u05,2491,u05,11922,u05,6067,u05,13024,u05
u05_2013-04-13,4631,u05,35142,u05,20739,u05,79941,u05,15197,u05,13568,u05
u05_2013-04-14,1152,u05,30892,u05,24149,u05,55232,u05,47507,u05,103386,u05
u05_2013-04-15,496,u05,23203,u05,18042,u05,28256,u05,35963,u05,38982,u05
u05_2013-04-16,195,u05,2177,u05,2017,u05,38117,u05,0,u05,39225,u05
u05_2013-04-17,1116,u05,33577,u05,30411,u05,60806,u05,19369,u05,77594,u05
u05_2013-04-18,335,u05,19548,u05,8807,u05,6044,u05,0,u05,0,u05
u05_2013-04-19,1511,u05,20535,u05,10499,u05,10283,u05,0,u05,10516,u05
u05_2013-04-20,611,u05,20756,u05,17713,u05,6942,u05,36894,u05,13402,u05
u05_2013-04-21,825,u05,25276,u05,22610,u05,5890,u05,39567,u05,17786,u05
u05_2013-04-22,1358,u05,22107,u05,24939,u05,39368,u05,50121,u05,40693,u05
u05_2013-04-23,1136,u05,27368,u05,14984,u05,53362,u05,0,u05,53778,u05
u05_2013-04-24,1547,u05,23575,u05,14364,u05,66974,u05,0,u05,78836,u05
u05_2013-04-25,645,u05,22668,u05,14754,u05,12067,u05,39730,u05,21424,u05
u05_2013-04-26,799,u05,24668,u05,25287,u05,79665,u05,3681,u05,87037,u05
u05_2013-04-27,177,u05,16474,u05,15968,u05,0,u05,23397,u05,17215,u05
u05_2013-04-28,739,u05,5838,u05,3940,u05,15468,u05,3735,u05,29354,u05
u05_2013-04-29,438,u05,29915,u05,27071,u05,44173,u05,82684,u05,83901,u05
u05_2013-04-30,357,u05,19097,u05,13895,u05,69340,u05,0,u05,52204,u05
u05_2013-05-01,479,u05,30933,u05,28035,u05,48134,u05,26144,u05,26102,u05
u05_2013-05-02,167,u05,11739,u05,9614,u05,30534,u05,0,u05,64122,u05
u05_2013-05-03,1197,u05,33980,u05,29632,u05,50216,u05,5739,u05,82258,u05
u05_2013-05-04,2059,u05,22862,u05,4418,u05,96805,u05,43721,u05,46094,u05
u05_2013-05-05,571,u05,21535,u05,18855,u05,38161,u05,11671,u05,35798,u05
u05_2013-05-06,453,u05,21292,u05,14794,u05,34465,u05,0,u05,0,u05
u05_2013-05-07,39,u05,4178,u05,2794,u05,0,u05,0,u05,0,u05
u05_2013-05-08,652,u05,22496,u05,22302,u05,28548,u05,4701,u05,27012,u05
u05_2013-05-09,865,u05,19915,u05,5877,u05,14586,u05,0,u05,0,u05
u05_2013-05-10,485,u05,19464,u05,16173,u05,13314,u05,3641,u05,20815,u05
u05_2013-05-11,103,u05,8703,u05,5395,u05,32026,u05,0,u05,0,u05
u05_2013-05-12,220,u05,30483,u05,24213,u05,31627,u05,4964,u05,31611,u05
u05_2013-05-13,390,u05,18827,u05,18769,u05,42042,u05,30157,u05,30124,u05
u05_2013-05-14,241,u05,12919,u05,6223,u05,44600,u05,0,u05,0,u05
u05_2013-05-15,1819,u05,27497,u05,16765,u05,24799,u05,35360,u05,34559,u05
u05_2013-05-16,1650,u05,6203,u05,4904,u05,0,u05,0,u05,0,u05
u05_2013-05-17,0,u05,1805,u05,373,u05,0,u05,0,u05,0,u05
u05_2013-05-18,265,u05,18387,u05,16713,u05,17369,u05,0,u05,13164,u05
u05_2013-05-19,181,u05,14421,u05,12465,u05,27152,u05,4078,u05,35952,u05
u05_2013-05-20,509,u05,21598,u05,16645,u05,12610,u05,0,u05,0,u05
u05_2013-05-21,709,u05,22056,u05,21800,u05,57216,u05,52748,u05,63587,u05
u05_2013-05-22,569,u05,33381,u05,27587,u05,4248,u05,4821,u05,44391,u05
u05_2013-05-23,511,u05,15815,u05,7261,u05,0,u05,0,u05,0,u05
u05_2013-05-24,47,u05,4424,u05,5202,u05,0,u05,5124,u05,3918,u05
u05_2013-05-25,0,u05,2554,u05,0,u05,0,u05,0,u05,0,u05
u05_2013-05-26,0,u05,4091,u05,5740,u05,17140,u05,18060,u05,12749,u05
u05_2013-05-27,488,u05,30797,u05,33905,u05,58968,u05,0,u05,0,u05
u05_2013-05-28,835,u05,27666,u05,37942,u05,24790,u05,20853,u05,24989,u05
u05_2013-05-29,168,u05,13247,u05,1113,u05,19163,u05,20565,u05,20534,u05
u07_2013-03-26,,,,,,,,,35483,u07,,
u07_2013-03-27,947,u07,39998,u07,35210,u07,40579,u07,0,u07,74831,u07
u07_2013-03-28,1580,u07,38050,u07,25550,u07,9151,u07,0,u07,6490,u07
u07_2013-03-29,1152,u07,33337,u07,21147,u07,13554,u07,0,u07,26367,u07
u07_2013-03-30,1084,u07,18222,u07,6782,u07,43621,u07,50701,u07,79026,u07
u07_2013-03-31,1060,u07,22969,u07,19020,u07,46678,u07,0,u07,53175,u07
u07_2013-04-01,1108,u07,33874,u07,26081,u07,33960,u07,40069,u07,50709,u07
u07_2013-04-02,1404,u07,40458,u07,33000,u07,67970,u07,32213,u07,79431,u07
u07_2013-04-03,1871,u07,36046,u07,28180,u07,47542,u07,25460,u07,61797,u07
u07_2013-04-04,1607,u07,48465,u07,41571,u07,83968,u07,33137,u07,90017,u07
u07_2013-04-05,4626,u07,50831,u07,32833,u07,15247,u07,21633,u07,56367,u07
u07_2013-04-06,2324,u07,86568,u07,48120,u07,36164,u07,28018,u07,81003,u07
u07_2013-04-07,1812,u07,93470,u07,52356,u07,86289,u07,20233,u07,15822,u07
u07_2013-04-08,3961,u07,44010,u07,27666,u07,22801,u07,0,u07,32126,u07
u07_2013-04-09,313,u07,19037,u07,18788,u07,56643,u07,34898,u07,34868,u07
u07_2013-04-10,524,u07,20857,u07,19029,u07,67703,u07,34662,u07,34185,u07
u07_2013-04-11,666,u07,29946,u07,25584,u07,50726,u07,31842,u07,70267,u07
u07_2013-04-12,701,u07,28678,u07,27435,u07,46823,u07,0,u07,29700,u07
u07_2013-04-13,484,u07,11321,u07,9349,u07,54805,u07,0,u07,76784,u07
u07_2013-04-14,1158,u07,15799,u07,7620,u07,8852,u07,60270,u07,31907,u07
u07_2013-04-15,1124,u07,19640,u07,16883,u07,63619,u07,0,u07,32327,u07
u07_2013-04-16,1674,u07,27565,u07,22362,u07,66749,u07,0,u07,96747,u07
u07_2013-04-17,689,u07,24425,u07,19564,u07,26528,u07,0,u07,45865,u07
u07_2013-04-18,875,u07,26583,u07,21719,u07,67438,u07,46893,u07,74288,u07
u07_2013-04-19,1512,u07,48038,u07,37626,u07,42018,u07,0,u07,52913,u07
u07_2013-04-20,705,u07,34,u07,0,u07,65112,u07,53381,u07,97700,u07
u07_2013-04-21,3573,u07,41096,u07,28957,u07,23542,u07,32900,u07,31011,u07
u07_2013-04-22,329,u07,3578,u07,2534,u07,51818,u07,8423,u07,49953,u07
u07_2013-04-23,1000,u07,129,u07,0,u07,43755,u07,38271,u07,70025,u07
u07_2013-04-24,322,u07,130,u07,0,u07,78465,u07,34166,u07,93582,u07
u07_2013-04-25,480,u07,0,u07,0,u07,23829,u07,35465,u07,80065,u07
u07_2013-04-26,209,u07,0,u07,0,u07,40131,u07,0,u07,41925,u07
u07_2013-04-27,257,u07,1167,u07,1902,u07,0,u07,0,u07,6027,u07
u07_2013-04-28,544,u07,5056,u07,4546,u07,8527,u07,48979,u07,21752,u07
u07_2013-04-29,806,u07,7543,u07,4117,u07,25841,u07,0,u07,28416,u07
u07_2013-04-30,957,u07,12410,u07,9882,u07,20505,u07,5228,u07,72217,u07
u07_2013-05-01,1173,u07,24819,u07,22821,u07,11995,u07,31871,u07,20444,u07
u07_2013-05-02,851,u07,18735,u07,12029,u07,60516,u07,0,u07,84781,u07
u07_2013-05-03,397,u07,14933,u07,12147,u07,56131,u07,0,u07,76022,u07
u07_2013-05-04,314,u07,7157,u07,3951,u07,47830,u07,16398,u07,34244,u07
u07_2013-05-05,557,u07,12731,u07,8536,u07,35868,u07,0,u07,49872,u07
u07_2013-05-06,602,u07,13092,u07,7935,u07,23068,u07,17537,u07,54047,u07
u07_2013-05-07,491,u07,0,u07,0,u07,50832,u07,0,u07,0,u07
u07_2013-05-08,277,u07,2652,u07,1634,u07,0,u07,0,u07,0,u07
u07_2013-05-09,0,u07,1568,u07,2933,u07,73838,u07,0,u07,12268,u07
u07_2013-05-10,0,u07,3217,u07,3852,u07,43157,u07,11139,u07,0,u07
u07_2013-05-11,596,u07,17741,u07,11099,u07,36845,u07,0,u07,29056,u07
u07_2013-05-12,960,u07,23418,u07,14589,u07,64648,u07,64676,u07,97109,u07
u07_2013-05-13,1227,u07,23780,u07,19718,u07,51345,u07,,,30311,u07
u07_2013-05-14,186,u07,11725,u07,12008,u07,38353,u07,,,,
u08_2013-03-26,,,,,,,,,,,48629,u08
u08_2013-03-27,1075,u08,22920,u08,18801,u08,47510,u08,19851,u08,39563,u08
u08_2013-03-28,782,u08,21473,u08,17892,u08,35063,u08,27285,u08,39096,u08
u08_2013-03-29,915,u08,29335,u08,24554,u08,81351,u08,0,u08,68756,u08
u08_2013-03-30,570,u08,23292,u08,16276,u08,18934,u08,8286,u08,38697,u08
u08_2013-03-31,402,u08,12086,u08,8014,u08,27073,u08,11361,u08,25844,u08
u08_2013-04-01,1520,u08,35179,u08,26746,u08,66876,u08,48729,u08,26794,u08
u08_2013-04-02,742,u08,23542,u08,20417,u08,11505,u08,0,u08,47038,u08
u08_2013-04-03,1334,u08,26416,u08,23354,u08,49225,u08,31581,u08,22214,u08
u08_2013-04-04,415,u08,30072,u08,25703,u08,45608,u08,33086,u08,33789,u08
u08_2013-04-05,1084,u08,39451,u08,37376,u08,37976,u08,0,u08,40060,u08
u08_2013-04-06,2494,u08,45427,u08,26636,u08,16442,u08,9463,u08,30238,u08
u08_2013-04-07,615,u08,33658,u08,28233,u08,34805,u08,10499,u08,47836,u08
u08_2013-04-08,1150,u08,29798,u08,26167,u08,42165,u08,25588,u08,42300,u08
u08_2013-04-09,643,u08,18130,u08,14038,u08,40600,u08,23395,u08,52668,u08
u08_2013-04-10,921,u08,35732,u08,28353,u08,56809,u08,15183,u08,48526,u08
u08_2013-04-11,544,u08,21982,u08,21963,u08,65881,u08,23975,u08,45267,u08
u08_2013-04-12,586,u08,22029,u08,23449,u08,52055,u08,25652,u08,37470,u08
u08_2013-04-13,578,u08,17835,u08,12109,u08,5088,u08,13651,u08,50394,u08
u08_2013-04-14,1327,u08,26798,u08,24617,u08,37073,u08,25917,u08,36558,u08
u08_2013-04-15,1014,u08,28952,u08,23236,u08,59501,u08,53930,u08,40472,u08
u08_2013-04-16,571,u08,20280,u08,18783,u08,8691,u08,0,u08,22371,u08
u08_2013-04-17,934,u08,34744,u08,29981,u08,31675,u08,26527,u08,21723,u08
u08_2013-04-18,1058,u08,27639,u08,23130,u08,21445,u08,25399,u08,27102,u08
u08_2013-04-19,1044,u08,32376,u08,21875,u08,36622,u08,48690,u08,23460,u08
u08_2013-04-20,904,u08,23728,u08,17003,u08,12614,u08,29741,u08,30456,u08
u08_2013-04-21,735,u08,20380,u08,14792,u08,16389,u08,35183,u08,40562,u08
u08_2013-04-22,824,u08,33562,u08,31287,u08,16284,u08,14402,u08,34461,u08
u08_2013-04-23,835,u08,23235,u08,19825,u08,42759,u08,18210,u08,41442,u08
u08_2013-04-24,1074,u08,29675,u08,21650,u08,26499,u08,0,u08,20463,u08
u08_2013-04-25,1106,u08,28710,u08,27004,u08,16904,u08,30406,u08,29303,u08
u08_2013-04-26,854,u08,27697,u08,22022,u08,20999,u08,45114,u08,22817,u08
u08_2013-04-27,730,u08,14695,u08,12643,u08,21019,u08,15972,u08,29382,u08
u08_2013-04-28,492,u08,23874,u08,24453,u08,35869,u08,8078,u08,27229,u08
u08_2013-04-29,889,u08,35844,u08,34155,u08,10997,u08,29473,u08,29753,u08
u08_2013-04-30,1565,u08,30557,u08,28001,u08,30236,u08,0,u08,29468,u08
u08_2013-05-01,1351,u08,39143,u08,30265,u08,28676,u08,13061,u08,20887,u08
u08_2013-05-02,700,u08,34799,u08,26807,u08,30556,u08,33088,u08,35050,u08
u08_2013-05-03,984,u08,32239,u08,27523,u08,38786,u08,21070,u08,8156,u08
u08_2013-05-04,899,u08,38204,u08,22835,u08,48194,u08,4622,u08,37583,u08
u08_2013-05-05,754,u08,27792,u08,19398,u08,38883,u08,38417,u08,39431,u08
u08_2013-05-06,1266,u08,24218,u08,16975,u08,44775,u08,21036,u08,41324,u08
u08_2013-05-07,881,u08,26077,u08,21505,u08,36282,u08,30959,u08,50765,u08
u08_2013-05-08,1489,u08,33255,u08,29552,u08,48998,u08,17331,u08,48538,u08
u08_2013-05-09,1048,u08,33432,u08,28259,u08,41457,u08,22914,u08,43628,u08
u08_2013-05-10,1446,u08,42518,u08,28074,u08,84796,u08,42524,u08,36365,u08
u08_2013-05-11,1063,u08,21235,u08,15917,u08,6717,u08,27510,u08,24347,u08
u08_2013-05-12,751,u08,27731,u08,27346,u08,29386,u08,8926,u08,47512,u08
u08_2013-05-13,655,u08,17118,u08,15650,u08,34899,u08,25272,u08,37033,u08
u08_2013-05-14,571,u08,17750,u08,18675,u08,43107,u08,22282,u08,49096,u08
u08_2013-05-15,1422,u08,48633,u08,41071,u08,58647,u08,21742,u08,42095,u08
u08_2013-05-16,750,u08,29760,u08,19343,u08,10999,u08,5491,u08,57068,u08
u08_2013-05-17,1217,u08,27505,u08,22313,u08,34512,u08,11622,u08,65321,u08
u08_2013-05-18,678,u08,11054,u08,7895,u08,34771,u08,8443,u08,47744,u08
u08_2013-05-19,553,u08,25540,u08,23737,u08,34794,u08,27436,u08,40669,u08
u08_2013-05-20,591,u08,21019,u08,20699,u08,9857,u08,18526,u08,42762,u08
u08_2013-05-21,1259,u08,35744,u08,27061,u08,41380,u08,23319,u08,28264,u08
u08_2013-05-22,1080,u08,39781,u08,31846,u08,48292,u08,23510,u08,37697,u08
u08_2013-05-23,667,u08,34029,u08,30800,u08,43657,u08,0,u08,50331,u08
u08_2013-05-24,740,u08,27039,u08,21200,u08,52392,u08,14747,u08,40763,u08
u08_2013-05-25,368,u08,44167,u08,40462,u08,56319,u08,24071,u08,8452,u08
u08_2013-05-26,763,u08,28713,u08,21736,u08,0,u08,20965,u08,35799,u08
u08_2013-05-27,1275,u08,35183,u08,32128,u08,26086,u08,15946,u08,48221,u08
u08_2013-05-28,628,u08,28460,u08,23819,u08,13014,u08,12856,u08,,
u08_2013-05-29,569,u08,30987,u08,19514,u08,,,14238,u08,,
u08_2013-05-30,0,u08,0,u08,,,,,,,,
u08_2013-05-31,0,u08,34,u08,,,,,,,,
u09_2013-03-26,,,,,,,61770,u09,34969,u09,60491,u09
u09_2013-03-27,750,u09,24213,u09,21795,u09,22853,u09,34925,u09,66848,u09
u09_2013-03-28,899,u09,36546,u09,32658,u09,36571,u09,56045,u09,70027,u09
u09_2013-03-29,1495,u09,33336,u09,32258,u09,0,u09,0,u09,0,u09
u09_2013-03-30,2640,u09,18697,u09,6856,u09,0,u09,0,u09,0,u09
u09_2013-03-31,600,u09,3671,u09,1646,u09,14006,u09,0,u09,17005,u09
u09_2013-04-01,981,u09,35619,u09,39575,u09,31306,u09,35998,u09,67314,u09
u09_2013-04-02,682,u09,29941,u09,27159,u09,15473,u09,0,u09,31115,u09
u09_2013-04-03,1369,u09,29363,u09,25944,u09,34284,u09,0,u09,42298,u09
u09_2013-04-04,1077,u09,32857,u09,25923,u09,3762,u09,5160,u09,23882,u09
u09_2013-04-05,948,u09,28750,u09,28980,u09,17683,u09,30148,u09,69830,u09
u09_2013-04-06,1523,u09,37890,u09,26245,u09,5314,u09,43194,u09,75780,u09
u09_2013-04-07,1454,u09,32145,u09,26782,u09,8049,u09,20077,u09,36378,u09
u09_2013-04-08,858,u09,35102,u09,34533,u09,15200,u09,30927,u09,77608,u09
u09_2013-04-09,1219,u09,36319,u09,31900,u09,50567,u09,34777,u09,79069,u09
u09_2013-04-10,848,u09,39505,u09,39832,u09,38506,u09,7180,u09,24026,u09
u09_2013-04-11,793,u09,34835,u09,26437,u09,21366,u09,8239,u09,34989,u09
u09_2013-04-12,1396,u09,38356,u09,46395,u09,36368,u09,10272,u09,64833,u09
u09_2013-04-13,865,u09,37608,u09,33817,u09,42162,u09,31462,u09,47767,u09
u09_2013-04-14,420,u09,8119,u09,5991,u09,7746,u09,15583,u09,23276,u09
u09_2013-04-15,682,u09,27833,u09,29559,u09,0,u09,31246,u09,74936,u09
u09_2013-04-16,813,u09,29383,u09,26153,u09,24324,u09,3961,u09,47412,u09
u09_2013-04-17,982,u09,37453,u09,39060,u09,21900,u09,31195,u09,76724,u09
u09_2013-04-18,1278,u09,33898,u09,24844,u09,9964,u09,59339,u09,97659,u09
u09_2013-04-19,1109,u09,33598,u09,36218,u09,70733,u09,33868,u09,86882,u09
u09_2013-04-20,2247,u09,39103,u09,30887,u09,54214,u09,4091,u09,74126,u09
u09_2013-04-21,2128,u09,35433,u09,30394,u09,20861,u09,31887,u09,20289,u09
u09_2013-04-22,465,u09,19300,u09,18889,u09,59896,u09,14158,u09,71876,u09
u09_2013-04-23,647,u09,22974,u09,20488,u09,16873,u09,7777,u09,66581,u09
u09_2013-04-24,585,u09,20526,u09,16754,u09,20927,u09,3738,u09,18979,u09
u09_2013-04-25,697,u09,25423,u09,18308,u09,39369,u09,3951,u09,41127,u09
u09_2013-04-26,903,u09,34269,u09,31040,u09,37094,u09,0,u09,0,u09
u09_2013-04-27,1715,u09,8786,u09,5611,u09,50121,u09,50058,u09,60801,u09
u09_2013-04-28,1139,u09,23427,u09,16839,u09,38751,u09,45417,u09,64411,u09
u09_2013-04-29,598,u09,33805,u09,41475,u09,31644,u09,23205,u09,75408,u09
u09_2013-04-30,629,u09,21134,u09,14208,u09,19600,u09,15252,u09,78588,u09
u09_2013-05-01,840,u09,34723,u09,37080,u09,31006,u09,38569,u09,65331,u09
u09_2013-05-02,999,u09,29243,u09,19375,u09,22558,u09,0,u09,72662,u09
u09_2013-05-03,1834,u09,37415,u09,32524,u09,41123,u09,32347,u09,32341,u09
u09_2013-05-04,841,u09,39138,u09,38370,u09,23879,u09,0,u09,0,u09
u09_2013-05-05,567,u09,16805,u09,18506,u09,25105,u09,18650,u09,44018,u09
u09_2013-05-06,851,u09,26639,u09,24162,u09,66301,u09,3950,u09,105332,u09
u09_2013-05-07,729,u09,25699,u09,23687,u09,18015,u09,0,u09,43151,u09
u09_2013-05-08,1181,u09,34964,u09,25048,u09,39338,u09,47482,u09,62604,u09
u09_2013-05-09,1130,u09,20630,u09,20338,u09,41281,u09,4241,u09,72001,u09
u09_2013-05-10,824,u09,37071,u09,35598,u09,49117,u09,32802,u09,82338,u09
u09_2013-05-11,1318,u09,31757,u09,23307,u09,50257,u09,0,u09,53782,u09
u09_2013-05-12,1162,u09,29260,u09,19070,u09,18698,u09,0,u09,10619,u09
u09_2013-05-13,420,u09,14234,u09,14145,u09,29467,u09,27293,u09,60690,u09
u09_2013-05-14,997,u09,27122,u09,21493,u09,17506,u09,45402,u09,59724,u09
u09_2013-05-15,811,u09,34459,u09,26505,u09,40197,u09,33926,u09,47247,u09
u09_2013-05-16,702,u09,46685,u09,40124,u09,54184,u09,31667,u09,31635,u09
u09_2013-05-17,780,u09,50699,u09,59874,u09,14492,u09,0,u09,0,u09
u09_2013-05-18,1060,u09,30206,u09,8126,u09,47043,u09,30294,u09,80825,u09
u09_2013-05-19,1260,u09,21633,u09,22067,u09,27435,u09,0,u09,32453,u09
u09_2013-05-20,625,u09,16183,u09,14221,u09,29262,u09,0,u09,46448,u09
u09_2013-05-21,795,u09,16228,u09,12095,u09,33319,u09,0,u09,44760,u09
u09_2013-05-22,1026,u09,33109,u09,32056,u09,64837,u09,33695,u09,72181,u09
u09_2013-05-23,2913,u09,40422,u09,27325,u09,73468,u09,25715,u09,32981,u09
u09_2013-05-24,2203,u09,36824,u09,33573,u09,81544,u09,28133,u09,28129,u09
u09_2013-05-25,758,u09,40391,u09,42722,u09,49667,u09,25604,u09,51785,u09
u09_2013-05-26,2115,u09,51400,u09,32303,u09,77136,u09,5348,u09,41094,u09
u09_2013-05-27,1130,u09,26170,u09,26562,u09,24850,u09,36886,u09,30389,u09
u09_2013-05-28,130,u09,15956,u09,32835,u09,40749,u09,15638,u09,57614,u09
u09_2013-05-29,1360,u09,32672,u09,19694,u09,8771,u09,8947,u09,11551,u09
u09_2013-05-30,87,u09,14976,u09,13806,u09,,,,,,
u09_2013-05-31,314,u09,4149,u09,2542,u09,,,,,,
u10_2013-03-27,417,u10,21250,u10,19717,u10,89988,u10,17637,u10,88722,u10
u10_2013-03-28,425,u10,28235,u10,26782,u10,33233,u10,20135,u10,25471,u10
u10_2013-03-29,622,u10,28677,u10,24162,u10,42158,u10,25158,u10,78727,u10
u10_2013-03-30,421,u10,13462,u10,7626,u10,67863,u10,7298,u10,66677,u10
u10_2013-03-31,393,u10,11662,u10,4647,u10,31717,u10,14384,u10,39520,u10
u10_2013-04-01,404,u10,19742,u10,19059,u10,52918,u10,20328,u10,66050,u10
u10_2013-04-02,358,u10,28651,u10,26576,u10,46814,u10,0,u10,83705,u10
u10_2013-04-03,392,u10,30595,u10,27104,u10,47011,u10,12183,u10,52016,u10
u10_2013-04-04,506,u10,22482,u10,18726,u10,77833,u10,21721,u10,78692,u10
u10_2013-04-05,431,u10,23792,u10,20783,u10,37988,u10,4392,u10,36654,u10
u10_2013-04-06,507,u10,26770,u10,11414,u10,88558,u10,17864,u10,97013,u10
u10_2013-04-07,469,u10,17700,u10,10525,u10,54279,u10,0,u10,65117,u10
u10_2013-04-08,628,u10,20717,u10,15914,u10,50054,u10,0,u10,58812,u10
u10_2013-04-09,474,u10,21727,u10,18866,u10,45158,u10,0,u10,55370,u10
u10_2013-04-10,483,u10,26373,u10,18952,u10,62860,u10,24303,u10,66415,u10
u10_2013-04-11,563,u10,24607,u10,21832,u10,0,u10,4463,u10,44599,u10
u10_2013-04-12,503,u10,15584,u10,12155,u10,23863,u10,25668,u10,33759,u10
u10_2013-04-13,341,u10,11680,u10,5225,u10,51917,u10,0,u10,69077,u10
u10_2013-04-14,367,u10,16156,u10,10068,u10,41910,u10,16885,u10,74756,u10
u10_2013-04-15,323,u10,22476,u10,21864,u10,46300,u10,12509,u10,61759,u10
u10_2013-04-16,759,u10,28560,u10,24670,u10,10737,u10,0,u10,14030,u10
u10_2013-04-17,892,u10,22884,u10,17514,u10,52512,u10,27591,u10,53931,u10
u10_2013-04-18,437,u10,18830,u10,16355,u10,0,u10,0,u10,9213,u10
u10_2013-04-19,697,u10,27419,u10,23666,u10,12284,u10,35550,u10,17318,u10
u10_2013-04-20,481,u10,12390,u10,5960,u10,81078,u10,5039,u10,91131,u10
u10_2013-04-21,590,u10,24700,u10,11253,u10,57353,u10,15276,u10,63494,u10
u10_2013-04-22,569,u10,21791,u10,20119,u10,26778,u10,8679,u10,33060,u10
u10_2013-04-23,1187,u10,27363,u10,22517,u10,66747,u10,31766,u10,90743,u10
u10_2013-04-24,291,u10,14405,u10,8066,u10,45367,u10,17800,u10,80231,u10
u10_2013-04-25,541,u10,27909,u10,25895,u10,50023,u10,15011,u10,57100,u10
u10_2013-04-26,505,u10,23350,u10,21678,u10,47879,u10,16414,u10,18960,u10
u10_2013-04-27,481,u10,14690,u10,8537,u10,0,u10,15453,u10,8332,u10
u10_2013-04-28,508,u10,28534,u10,15657,u10,31452,u10,9541,u10,12718,u10
u10_2013-04-29,255,u10,17794,u10,13958,u10,21875,u10,0,u10,26630,u10
u10_2013-04-30,692,u10,15814,u10,12485,u10,35421,u10,7770,u10,34954,u10
u10_2013-05-01,795,u10,23243,u10,19341,u10,75201,u10,13740,u10,78918,u10
u10_2013-05-02,556,u10,25225,u10,19800,u10,28448,u10,9891,u10,32602,u10
u10_2013-05-03,1048,u10,24541,u10,18768,u10,11890,u10,5414,u10,22629,u10
u10_2013-05-04,1154,u10,11965,u10,6279,u10,24825,u10,12576,u10,30209,u10
u10_2013-05-05,758,u10,12484,u10,5574,u10,16486,u10,5503,u10,23619,u10
u10_2013-05-06,1030,u10,26322,u10,18317,u10,20750,u10,27776,u10,44449,u10
u10_2013-05-07,1081,u10,20566,u10,16546,u10,20588,u10,9867,u10,40026,u10
u10_2013-05-08,724,u10,29013,u10,26578,u10,20474,u10,8642,u10,28412,u10
u10_2013-05-09,653,u10,16107,u10,12031,u10,24154,u10,15250,u10,31270,u10
u10_2013-05-10,421,u10,22585,u10,20612,u10,3701,u10,33844,u10,26636,u10
u10_2013-05-11,553,u10,18937,u10,13061,u10,0,u10,8260,u10,14524,u10
u10_2013-05-12,553,u10,13126,u10,7836,u10,47373,u10,23203,u10,51467,u10
u10_2013-05-13,712,u10,24405,u10,15538,u10,34201,u10,30158,u10,53371,u10
u10_2013-05-14,856,u10,28640,u10,14967,u10,3871,u10,0,u10,21805,u10
u10_2013-05-15,888,u10,19105,u10,11147,u10,67234,u10,20126,u10,48072,u10
u10_2013-05-16,391,u10,21906,u10,18058,u10,51351,u10,4124,u10,70860,u10
u10_2013-05-17,571,u10,13927,u10,10020,u10,12988,u10,7955,u10,17087,u10
u10_2013-05-18,994,u10,13510,u10,6978,u10,20554,u10,5416,u10,27616,u10
u10_2013-05-19,1069,u10,24427,u10,21229,u10,31475,u10,20069,u10,41418,u10
u10_2013-05-20,534,u10,18102,u10,13139,u10,5458,u10,0,u10,26774,u10
u10_2013-05-21,929,u10,29365,u10,25934,u10,23433,u10,33861,u10,23765,u10
u10_2013-05-22,112,u10,23554,u10,24412,u10,0,u10,0,u10,33799,u10
u10_2013-05-23,1640,u10,24804,u10,19667,u10,36189,u10,6922,u10,36300,u10
u10_2013-05-24,578,u10,29385,u10,23053,u10,14527,u10,11360,u10,21456,u10
u10_2013-05-25,563,u10,46252,u10,41549,u10,74556,u10,0,u10,55075,u10
u10_2013-05-26,1125,u10,28280,u10,20482,u10,35744,u10,7548,u10,15363,u10
u10_2013-05-27,717,u10,41895,u10,36992,u10,94980,u10,0,u10,102500,u10
