user_date,Activity_Social2,Activity_null,Activity_other_relaxing,Activity_other_working,Activity_relaxing,Activity_working,Activity_user,Administration response_angry,Administration response_apathetic,Administration response_appreciative,Administration response_disappointed,Administration response_empathic,Administration response_frustrated,Administration response_proud,Administration response_saddened,Administration response_user,Behavior_anxious,Behavior_critical,Behavior_user,Behavior_null,Behavior_calm,Behavior_conventional,Behavior_dependable,Behavior_disorganized,Behavior_enthusiastic,Behavior_experiences,Behavior_reserved,Behavior_sympathetic,Boston Bombing_boston,Boston Bombing_user,Cancelled Classes_user,Class 2_challenge,Class 2_effort,Class 2_grade,Class 2_user,Class_due,Class_experience,Class_hours,Class_user,Class_null,Comment_user,Dartmouth now_angry,Dartmouth now_apathetic,Dartmouth now_appreciative,Dartmouth now_disappointed,Dartmouth now_empathic,Dartmouth now_frustrated,Dartmouth now_proud,Dartmouth now_saddened,Dartmouth now_user,Dimensions protestors_angry,Dimensions protestors_apathetic,Dimensions protestors_appreciative,Dimensions protestors_disappointed,Dimensions protestors_empathic,Dimensions protestors_frustrated,Dimensions protestors_proud,Dimensions protestors_saddened,Dimensions protestors_user,Dimensions_user,Dining Halls_breakfast,Dining Halls_dinner,Dining Halls_lunch,Dining Halls_user,Events_negative,Events_positive,Events_user,Exercise_exercise,Exercise_walk,Exercise_user,Exercise_have,Exercise_schedule,Green Key 1_user,Green Key 2_user,Green Key 2_excited,Lab_duration,Lab_enjoy,Lab_user,Mood 1_tomorrow,Mood 1_user,Mood 2_how,Mood 2_user,Mood 2_null,Mood_happy,Mood_sad,Mood_user,Mood_happyornot,Mood_sadornot,PAM_picture_idx,PAM_user,QR_Code_user,QR_Code_qr_code,Sleep_hour,Sleep_rate,Sleep_social,Sleep_user,Sleep_null,Social_number,Social_user,Social_null,Stress_level,Stress_user,Stress_null,Study Spaces_null,Study Spaces_productivity,Study Spaces_noise,Study Spaces_user
u00_2013-05-31,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u00,,,,,,,,,,u00,1.0,u00,,,,u00,,,7.75,u00,,,10.0,2.0,1.0,u00,,,u00,,,u00,,,,,
u00_2013-06-01,0.0,0.0,1.0,2.0,3.0,2.0,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,u00,,,,,,,,,1.0,u00,1.0,u00,,,,u00,,,8.75,u00,,,,,,u00,,2.0,u00,,,u00,,,,,
u00_2013-06-02,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,5.0,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,3.0,u00,,,,u00,,,10.833333333333334,u00,,,9.0,1.0,1.0,u00,,1.0,u00,,1.0,u00,,,,,
u00_2013-06-03,0.0,0.0,1.0,1.0,1.0,1.0,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,u00,,,,,,,,,,u00,1.0,u00,,,,u00,,,12.333333333333334,u00,,,,,,,,1.0,u00,,,u00,,,,,
u00_2013-06-04,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,u00,,,,,,,,,,u00,,,,,,u00,,,13.75,u00,,,,,,,,,u00,,,u00,,,,,
u00_2013-06-05,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,11.0,u00,,,,,,,,2.0,u00,,,u00,,,,,
u00_2013-06-06,0.0,0.0,1.0,3.0,1.0,3.0,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-07,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,7.0,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-08,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-09,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-10,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-11,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-12,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-13,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-14,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-15,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-16,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-17,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-18,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-19,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-20,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-21,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-22,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-23,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-24,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-25,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-26,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,8.5,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-27,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-28,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-29,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-06-30,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-01,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-02,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-03,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-04,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-05,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-06,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-07,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-08,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-09,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-10,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-11,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-12,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-13,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,7.0,u00,,,,,,,,,,,,u00,,,,,
u00_2013-07-14,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-15,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-16,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-17,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-18,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-19,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-20,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-21,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-22,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-23,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-24,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-25,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-26,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-27,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-28,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-29,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-30,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-07-31,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-01,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-02,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-03,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-04,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-05,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u00,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-06,,,,,,,u00,,,,,,,,,u00,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,1.0,1.0,u00,,,,,,,,,,,,,,,1.0,u00,,,,,
u00_2013-08-07,,,,,,,u00,,,,,,,,,u00,2.0,1.0,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,3.0,u00,,,,,
u00_2013-08-08,,,,,,,u00,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,u00,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-09,0.0,0.0,1.0,1.0,1.0,1.0,u00,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,1.0,1.0,u00,,,,,,,,,,,,,,,1.0,u00,,,,,
u00_2013-08-10,,,,,,,,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-11,,,,,,,,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,,,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-12,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,u00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,u00,,,,,,,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u00,,,,,
u00_2013-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,u00,,,,,
u01_2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u01,,0.0,u01,,,,,,,,
u01_2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,,u01,,,,,,,,
u01_2013-03-26,2.5,2.0,0.0,0.0,0.0,0.0,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,62.5,7.0,2.0,4.0,u01,,4.0,u01,,,,,,,,
u01_2013-03-27,2.0,2.0,0.0,0.0,0.0,0.0,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,7.0,2.0,1.0,u01,,2.0,u01,,4.0,u01,0.0,,,,
u01_2013-03-28,,,,,,,u01,,,,,,,,,,0.0,0.0,u01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,43.0,10.0,1.0,3.0,u01,,4.0,u01,,4.0,u01,0.0,,,,
u01_2013-03-29,,,,,,,u01,,,,,,,,,,0.0,0.0,u01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,5.0,2.0,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,u01,u01,,7.0,1.0,1.0,u01,,3.0,u01,,3.0,u01,0.0,,,,
u01_2013-03-30,1.0,1.0,0.0,0.0,0.0,0.0,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.333333333333334,u01,u01,,8.0,1.0,2.0,u01,,4.0,u01,,1.0,u01,0.0,,,,
u01_2013-03-31,,,,,,,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666666666667,u01,u01,,8.0,1.0,1.0,u01,,,u01,,1.5,u01,0.0,,,,
u01_2013-04-01,3.0,2.0,0.0,0.0,0.0,0.0,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,2.0,4.0,1.0,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,u01,u01,,7.0,2.0,1.0,u01,,,u01,,,u01,,,,,
u01_2013-04-02,,,,,,,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,1.3333333333333333,4.333333333333333,3.0,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,u01,u01,62.0,8.0,2.0,3.0,u01,,,u01,,,u01,,,,,
u01_2013-04-03,,,,,,,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,2.0,3.0,1.0,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,u01,2.0,2.0,,,,,,,,,,,,,,,,,12.333333333333334,u01,u01,60.0,6.0,2.0,3.0,u01,,2.0,u01,,1.0,u01,0.0,,,,
u01_2013-04-04,1.0,3.0,0.0,0.0,0.0,0.0,u01,,,,,,,,,,0.0,0.0,u01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,4.0,1.0,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,10.333333333333334,u01,u01,,8.0,2.0,1.0,u01,,4.0,u01,,4.0,u01,0.0,,,,
u01_2013-04-05,,,,,,,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,u01,2.0,2.0,,,,,,,,,,,,,,,,,10.5,u01,u01,,7.0,3.0,1.0,u01,,4.0,u01,,4.0,u01,0.0,,,,
u01_2013-04-06,,,,,,,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u01,2.0,2.0,,,,,,,,,,,,,,,,,13.666666666666666,u01,u01,,8.0,1.0,1.0,u01,,3.0,u01,,5.0,u01,0.0,,,,
u01_2013-04-07,,,,,,,u01,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,1.5,1.0,1.0,u01,,u01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u01,,,,,,,,,,,,,,,,,,,5.333333333333333,u01,u01,,9.0,1.0,1.0,u01,,4.0,u01,,1.0,u01,0.0,,,,
